Day,Continent,Country,Province,daily_deaths sim0,daily_deaths sim1,daily_deaths sim2,daily_deaths sim3,daily_deaths sim4,daily_deaths sim5,daily_deaths sim6,daily_deaths sim7,daily_deaths sim8,daily_deaths sim9,daily_deaths sim10,daily_deaths sim11,daily_deaths sim12,daily_deaths sim13,daily_deaths sim14,daily_deaths sim15,daily_deaths sim16,daily_deaths sim17,daily_deaths sim18,daily_deaths sim19,daily_deaths sim20,daily_deaths sim21,daily_deaths sim22,daily_deaths sim23,daily_deaths sim24,daily_deaths sim25,daily_deaths sim26,daily_deaths sim27,daily_deaths sim28,daily_deaths sim29,daily_deaths sim30,daily_deaths sim31,daily_deaths sim32,daily_deaths sim33,daily_deaths sim34,daily_deaths sim35,daily_deaths sim36,daily_deaths sim37,daily_deaths sim38,daily_deaths sim39,daily_deaths sim40,daily_deaths sim41,daily_deaths sim42,daily_deaths sim43,daily_deaths sim44,daily_deaths sim45,daily_deaths sim46,daily_deaths sim47,daily_deaths sim48,daily_deaths sim49,daily_deaths sim50,daily_deaths sim51,daily_deaths sim52,daily_deaths sim53,daily_deaths sim54,daily_deaths sim55,daily_deaths sim56,daily_deaths sim57,daily_deaths sim58,daily_deaths sim59,daily_deaths sim60,daily_deaths sim61,daily_deaths sim62,daily_deaths sim63,daily_deaths sim64,daily_deaths sim65,daily_deaths sim66,daily_deaths sim67,daily_deaths sim68,daily_deaths sim69,daily_deaths sim70,daily_deaths sim71,daily_deaths sim72,daily_deaths sim73,daily_deaths sim74,daily_deaths sim75,daily_deaths sim76,daily_deaths sim77,daily_deaths sim78,daily_deaths sim79,daily_deaths sim80,daily_deaths sim81,daily_deaths sim82,daily_deaths sim83,daily_deaths sim84,daily_deaths sim85,daily_deaths sim86,daily_deaths sim87,daily_deaths sim88,daily_deaths sim89,daily_deaths sim90,daily_deaths sim91,daily_deaths sim92,daily_deaths sim93,daily_deaths sim94,daily_deaths sim95,daily_deaths sim96,daily_deaths sim97,daily_deaths sim98,daily_deaths sim99
2020-05-22,North America,US,Georgia,11.0,16.0,16.0,15.0,18.0,17.0,17.0,17.0,17.0,18.0,15.0,17.0,18.0,15.0,18.0,16.0,15.0,17.0,18.0,17.0,16.0,17.0,18.0,17.0,17.0,17.0,18.0,17.0,13.0,17.0,12.0,18.0,13.0,16.0,17.0,17.0,15.0,9.0,17.0,17.0,18.0,11.0,18.0,17.0,39.0,17.0,19.0,17.0,13.0,17.0,15.0,18.0,17.0,16.0,17.0,11.0,17.0,16.0,18.0,18.0,18.0,16.0,17.0,16.0,17.0,17.0,14.0,18.0,40.0,13.0,17.0,17.0,18.0,13.0,17.0,18.0,13.0,17.0,17.0,17.0,18.0,17.0,40.0,11.0,16.0,17.0,11.0,18.0,16.0,13.0,18.0,16.0,15.0,14.0,8.0,17.0,18.0,19.0,16.0,17.0
2020-05-23,North America,US,Georgia,9.0,15.0,15.0,15.0,18.0,16.0,16.0,16.0,16.0,17.0,15.0,16.0,17.0,15.0,17.0,15.0,14.0,15.0,16.0,17.0,15.0,17.0,17.0,16.0,17.0,16.0,16.0,16.0,12.0,16.0,10.0,17.0,13.0,15.0,17.0,17.0,15.0,8.0,16.0,16.0,17.0,10.0,17.0,15.0,38.0,17.0,18.0,16.0,13.0,17.0,14.0,16.0,15.0,16.0,17.0,11.0,17.0,16.0,17.0,16.0,17.0,15.0,17.0,16.0,17.0,16.0,12.0,16.0,39.0,11.0,17.0,16.0,16.0,12.0,16.0,16.0,13.0,16.0,16.0,16.0,18.0,17.0,39.0,11.0,16.0,17.0,10.0,17.0,16.0,13.0,16.0,16.0,15.0,13.0,7.0,17.0,17.0,18.0,16.0,16.0
2020-05-24,North America,US,Georgia,10.0,15.0,15.0,14.0,17.0,15.0,16.0,15.0,15.0,16.0,13.0,15.0,16.0,14.0,16.0,15.0,13.0,15.0,15.0,16.0,14.0,16.0,17.0,15.0,16.0,15.0,17.0,15.0,11.0,15.0,10.0,16.0,12.0,14.0,15.0,15.0,13.0,7.0,16.0,16.0,16.0,9.0,16.0,15.0,37.0,16.0,17.0,16.0,12.0,16.0,14.0,16.0,15.0,15.0,17.0,9.0,15.0,14.0,16.0,16.0,17.0,15.0,16.0,16.0,16.0,15.0,13.0,16.0,39.0,11.0,15.0,16.0,16.0,11.0,15.0,16.0,12.0,15.0,16.0,15.0,16.0,16.0,38.0,10.0,14.0,15.0,9.0,15.0,15.0,12.0,15.0,15.0,14.0,12.0,7.0,16.0,17.0,17.0,16.0,15.0
2020-05-25,North America,US,Georgia,8.0,13.0,14.0,13.0,16.0,15.0,15.0,15.0,14.0,15.0,13.0,15.0,15.0,13.0,16.0,14.0,12.0,14.0,15.0,15.0,14.0,15.0,16.0,15.0,15.0,15.0,15.0,14.0,10.0,15.0,9.0,16.0,12.0,13.0,15.0,15.0,13.0,7.0,15.0,14.0,15.0,9.0,15.0,14.0,36.0,15.0,17.0,15.0,11.0,15.0,13.0,15.0,15.0,14.0,15.0,9.0,16.0,14.0,15.0,15.0,15.0,14.0,15.0,14.0,15.0,14.0,11.0,15.0,37.0,11.0,15.0,14.0,14.0,11.0,15.0,15.0,11.0,15.0,15.0,15.0,16.0,15.0,38.0,9.0,14.0,15.0,9.0,16.0,15.0,11.0,15.0,14.0,14.0,11.0,7.0,15.0,16.0,17.0,14.0,15.0
2020-05-26,North America,US,Georgia,8.0,13.0,13.0,13.0,15.0,14.0,14.0,13.0,14.0,15.0,12.0,14.0,15.0,12.0,15.0,12.0,11.0,13.0,14.0,14.0,12.0,14.0,15.0,13.0,14.0,14.0,15.0,14.0,10.0,14.0,8.0,15.0,11.0,13.0,15.0,14.0,12.0,6.0,14.0,14.0,14.0,8.0,15.0,13.0,36.0,14.0,15.0,14.0,11.0,14.0,12.0,14.0,13.0,14.0,15.0,9.0,14.0,13.0,15.0,15.0,16.0,13.0,14.0,14.0,14.0,14.0,10.0,15.0,37.0,9.0,14.0,14.0,15.0,10.0,13.0,14.0,11.0,14.0,14.0,13.0,15.0,14.0,36.0,8.0,14.0,14.0,8.0,14.0,13.0,10.0,14.0,14.0,12.0,11.0,5.0,14.0,15.0,16.0,14.0,14.0
2020-05-27,North America,US,Georgia,8.0,12.0,12.0,12.0,14.0,13.0,13.0,13.0,13.0,14.0,11.0,13.0,14.0,12.0,14.0,13.0,11.0,13.0,14.0,13.0,12.0,13.0,14.0,13.0,14.0,13.0,14.0,13.0,9.0,13.0,8.0,14.0,10.0,12.0,13.0,14.0,11.0,6.0,14.0,14.0,14.0,8.0,14.0,13.0,35.0,14.0,16.0,13.0,9.0,14.0,12.0,14.0,13.0,13.0,14.0,7.0,14.0,13.0,14.0,13.0,14.0,12.0,14.0,13.0,14.0,12.0,10.0,14.0,36.0,9.0,14.0,14.0,13.0,9.0,14.0,14.0,10.0,14.0,14.0,14.0,15.0,14.0,36.0,8.0,12.0,14.0,8.0,14.0,13.0,10.0,13.0,13.0,12.0,10.0,6.0,14.0,15.0,15.0,13.0,13.0
2020-05-28,North America,US,Georgia,6.0,11.0,12.0,11.0,14.0,12.0,13.0,13.0,12.0,14.0,11.0,13.0,13.0,11.0,14.0,11.0,10.0,11.0,12.0,13.0,12.0,13.0,14.0,13.0,12.0,13.0,14.0,12.0,8.0,13.0,7.0,13.0,10.0,11.0,13.0,13.0,11.0,5.0,12.0,12.0,13.0,7.0,13.0,12.0,34.0,13.0,14.0,13.0,10.0,13.0,11.0,13.0,12.0,12.0,13.0,7.0,12.0,11.0,14.0,14.0,14.0,12.0,13.0,13.0,13.0,13.0,10.0,13.0,35.0,9.0,12.0,12.0,13.0,9.0,12.0,13.0,9.0,13.0,12.0,12.0,13.0,13.0,35.0,8.0,12.0,13.0,7.0,13.0,12.0,10.0,13.0,12.0,11.0,9.0,4.0,13.0,14.0,14.0,13.0,12.0
2020-05-29,North America,US,Georgia,7.0,11.0,11.0,11.0,14.0,12.0,12.0,12.0,11.0,12.0,10.0,12.0,13.0,10.0,13.0,11.0,9.0,11.0,12.0,13.0,10.0,13.0,13.0,11.0,13.0,11.0,13.0,12.0,8.0,12.0,7.0,13.0,9.0,10.0,12.0,12.0,10.0,5.0,12.0,12.0,13.0,6.0,13.0,11.0,33.0,12.0,14.0,12.0,8.0,12.0,10.0,12.0,12.0,11.0,13.0,7.0,13.0,12.0,13.0,12.0,13.0,11.0,13.0,11.0,12.0,11.0,9.0,12.0,34.0,7.0,12.0,12.0,12.0,8.0,12.0,12.0,8.0,12.0,13.0,12.0,13.0,13.0,34.0,7.0,11.0,12.0,6.0,13.0,12.0,8.0,12.0,11.0,11.0,9.0,5.0,12.0,13.0,14.0,11.0,12.0
2020-05-30,North America,US,Georgia,6.0,10.0,10.0,10.0,13.0,11.0,12.0,11.0,11.0,12.0,9.0,11.0,12.0,10.0,12.0,10.0,9.0,11.0,12.0,11.0,11.0,11.0,12.0,11.0,11.0,12.0,12.0,11.0,8.0,11.0,6.0,12.0,8.0,10.0,11.0,12.0,9.0,4.0,12.0,12.0,12.0,6.0,12.0,10.0,32.0,12.0,13.0,12.0,9.0,12.0,10.0,12.0,10.0,11.0,12.0,6.0,11.0,10.0,12.0,12.0,12.0,10.0,12.0,11.0,12.0,11.0,8.0,12.0,33.0,8.0,12.0,11.0,12.0,7.0,11.0,12.0,8.0,11.0,11.0,11.0,13.0,11.0,34.0,6.0,11.0,11.0,6.0,12.0,11.0,8.0,12.0,11.0,10.0,8.0,4.0,12.0,13.0,13.0,11.0,11.0
2020-05-31,North America,US,Georgia,5.0,10.0,10.0,9.0,12.0,11.0,10.0,10.0,10.0,12.0,9.0,11.0,11.0,9.0,12.0,10.0,8.0,10.0,11.0,11.0,9.0,11.0,12.0,11.0,11.0,10.0,11.0,10.0,7.0,11.0,5.0,12.0,8.0,10.0,11.0,11.0,9.0,4.0,11.0,10.0,11.0,6.0,12.0,10.0,31.0,11.0,12.0,10.0,7.0,11.0,9.0,11.0,11.0,11.0,12.0,6.0,11.0,10.0,11.0,11.0,12.0,10.0,11.0,11.0,11.0,10.0,7.0,12.0,33.0,6.0,11.0,11.0,11.0,7.0,10.0,11.0,8.0,11.0,11.0,11.0,12.0,12.0,32.0,6.0,10.0,11.0,6.0,11.0,10.0,8.0,10.0,11.0,9.0,8.0,3.0,11.0,12.0,13.0,11.0,10.0
2020-06-01,North America,US,Georgia,5.0,9.0,9.0,9.0,11.0,10.0,11.0,10.0,10.0,11.0,9.0,10.0,11.0,9.0,11.0,9.0,8.0,9.0,10.0,11.0,9.0,11.0,11.0,10.0,11.0,10.0,11.0,10.0,6.0,10.0,5.0,11.0,8.0,8.0,10.0,10.0,9.0,4.0,10.0,11.0,11.0,5.0,11.0,9.0,30.0,11.0,12.0,11.0,7.0,10.0,9.0,11.0,9.0,9.0,11.0,5.0,11.0,9.0,11.0,10.0,12.0,9.0,11.0,10.0,10.0,10.0,8.0,10.0,31.0,7.0,10.0,10.0,10.0,7.0,10.0,11.0,7.0,10.0,11.0,10.0,11.0,10.0,32.0,5.0,9.0,10.0,5.0,11.0,10.0,7.0,10.0,9.0,9.0,6.0,4.0,11.0,12.0,12.0,10.0,10.0
2020-06-02,North America,US,Georgia,5.0,8.0,9.0,9.0,11.0,9.0,10.0,9.0,9.0,10.0,7.0,10.0,11.0,8.0,11.0,9.0,7.0,9.0,9.0,10.0,9.0,10.0,11.0,9.0,10.0,10.0,11.0,9.0,7.0,9.0,5.0,10.0,6.0,9.0,10.0,10.0,7.0,3.0,10.0,9.0,10.0,5.0,10.0,9.0,30.0,10.0,11.0,9.0,7.0,10.0,8.0,9.0,9.0,9.0,10.0,5.0,10.0,9.0,11.0,10.0,10.0,8.0,10.0,9.0,10.0,9.0,6.0,10.0,31.0,5.0,10.0,10.0,10.0,6.0,9.0,10.0,7.0,10.0,9.0,9.0,11.0,10.0,31.0,5.0,9.0,10.0,5.0,10.0,9.0,6.0,10.0,9.0,9.0,7.0,2.0,10.0,11.0,11.0,9.0,10.0
2020-06-03,North America,US,Georgia,4.0,8.0,8.0,8.0,11.0,9.0,9.0,9.0,9.0,10.0,8.0,9.0,9.0,8.0,10.0,8.0,7.0,8.0,9.0,9.0,8.0,9.0,10.0,9.0,9.0,9.0,10.0,8.0,5.0,9.0,4.0,10.0,7.0,7.0,9.0,9.0,8.0,3.0,9.0,9.0,10.0,4.0,10.0,8.0,29.0,10.0,11.0,9.0,6.0,10.0,8.0,10.0,9.0,9.0,10.0,4.0,9.0,8.0,10.0,10.0,11.0,8.0,10.0,9.0,9.0,8.0,6.0,10.0,30.0,6.0,9.0,9.0,9.0,5.0,9.0,9.0,6.0,9.0,10.0,9.0,10.0,10.0,30.0,5.0,8.0,9.0,4.0,10.0,8.0,7.0,9.0,9.0,7.0,6.0,3.0,9.0,10.0,11.0,9.0,8.0
2020-06-04,North America,US,Georgia,4.0,7.0,8.0,7.0,10.0,9.0,8.0,9.0,8.0,10.0,7.0,9.0,10.0,7.0,10.0,7.0,6.0,8.0,9.0,9.0,7.0,9.0,10.0,8.0,9.0,8.0,9.0,8.0,6.0,9.0,4.0,9.0,6.0,8.0,9.0,9.0,6.0,3.0,9.0,9.0,9.0,4.0,9.0,8.0,28.0,9.0,10.0,9.0,6.0,8.0,8.0,9.0,8.0,8.0,9.0,4.0,9.0,8.0,9.0,9.0,9.0,8.0,9.0,8.0,9.0,8.0,6.0,9.0,29.0,4.0,9.0,8.0,9.0,5.0,8.0,9.0,5.0,8.0,8.0,8.0,10.0,9.0,29.0,4.0,8.0,9.0,4.0,9.0,8.0,5.0,9.0,8.0,8.0,5.0,3.0,9.0,10.0,10.0,8.0,9.0
2020-06-05,North America,US,Georgia,3.0,7.0,7.0,7.0,9.0,8.0,9.0,7.0,7.0,9.0,6.0,8.0,8.0,7.0,9.0,7.0,6.0,7.0,8.0,8.0,7.0,8.0,9.0,8.0,8.0,8.0,9.0,8.0,5.0,8.0,4.0,9.0,6.0,7.0,8.0,9.0,7.0,2.0,8.0,8.0,9.0,4.0,9.0,7.0,27.0,8.0,10.0,8.0,5.0,9.0,7.0,8.0,7.0,7.0,9.0,4.0,9.0,7.0,9.0,8.0,10.0,7.0,9.0,8.0,9.0,8.0,5.0,9.0,29.0,5.0,8.0,8.0,8.0,5.0,8.0,8.0,6.0,8.0,9.0,8.0,10.0,9.0,28.0,4.0,7.0,8.0,4.0,9.0,8.0,6.0,8.0,8.0,6.0,6.0,2.0,8.0,10.0,9.0,8.0,8.0
2020-06-06,North America,US,Georgia,3.0,6.0,7.0,6.0,9.0,7.0,7.0,8.0,8.0,8.0,6.0,7.0,9.0,6.0,9.0,7.0,5.0,7.0,8.0,8.0,7.0,8.0,8.0,7.0,8.0,8.0,9.0,7.0,4.0,7.0,3.0,9.0,5.0,6.0,7.0,7.0,6.0,2.0,7.0,7.0,8.0,3.0,8.0,7.0,26.0,8.0,9.0,8.0,5.0,8.0,6.0,8.0,7.0,8.0,9.0,3.0,7.0,7.0,9.0,8.0,8.0,7.0,8.0,7.0,7.0,7.0,5.0,8.0,27.0,4.0,7.0,8.0,8.0,4.0,7.0,8.0,4.0,8.0,8.0,8.0,8.0,8.0,27.0,4.0,7.0,8.0,3.0,8.0,7.0,5.0,7.0,7.0,7.0,4.0,2.0,8.0,9.0,9.0,8.0,7.0
2020-06-07,North America,US,Georgia,3.0,6.0,6.0,6.0,9.0,7.0,8.0,7.0,6.0,8.0,6.0,8.0,8.0,6.0,8.0,6.0,5.0,6.0,7.0,8.0,6.0,8.0,9.0,7.0,7.0,7.0,7.0,7.0,5.0,7.0,3.0,8.0,5.0,6.0,7.0,8.0,5.0,2.0,8.0,8.0,8.0,3.0,8.0,7.0,25.0,8.0,9.0,7.0,5.0,7.0,6.0,8.0,7.0,6.0,7.0,4.0,8.0,6.0,8.0,8.0,9.0,6.0,8.0,7.0,8.0,6.0,5.0,8.0,27.0,4.0,8.0,7.0,7.0,4.0,7.0,8.0,5.0,7.0,7.0,6.0,9.0,7.0,27.0,3.0,7.0,7.0,3.0,8.0,7.0,4.0,8.0,7.0,6.0,5.0,1.0,8.0,8.0,9.0,6.0,7.0
2020-06-08,North America,US,Georgia,3.0,6.0,6.0,6.0,8.0,7.0,6.0,6.0,7.0,7.0,5.0,6.0,7.0,5.0,8.0,6.0,5.0,6.0,7.0,7.0,6.0,7.0,7.0,6.0,7.0,7.0,8.0,6.0,4.0,7.0,3.0,7.0,4.0,5.0,7.0,7.0,5.0,2.0,7.0,6.0,7.0,3.0,8.0,5.0,25.0,7.0,8.0,7.0,4.0,7.0,6.0,7.0,6.0,7.0,8.0,3.0,7.0,6.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,4.0,7.0,25.0,3.0,7.0,6.0,7.0,4.0,7.0,7.0,4.0,7.0,7.0,7.0,8.0,8.0,26.0,3.0,6.0,7.0,3.0,7.0,6.0,5.0,6.0,6.0,5.0,4.0,2.0,7.0,8.0,8.0,7.0,6.0
2020-06-09,North America,US,Georgia,3.0,5.0,5.0,5.0,7.0,6.0,7.0,6.0,5.0,7.0,5.0,7.0,7.0,5.0,8.0,5.0,4.0,6.0,6.0,6.0,5.0,6.0,8.0,6.0,7.0,6.0,7.0,6.0,3.0,6.0,2.0,7.0,5.0,6.0,6.0,7.0,5.0,2.0,6.0,7.0,7.0,3.0,7.0,6.0,24.0,7.0,7.0,6.0,4.0,6.0,6.0,6.0,6.0,5.0,7.0,2.0,7.0,6.0,7.0,7.0,8.0,5.0,7.0,6.0,6.0,5.0,4.0,7.0,25.0,4.0,6.0,6.0,6.0,4.0,6.0,6.0,4.0,6.0,7.0,6.0,7.0,6.0,25.0,3.0,5.0,7.0,3.0,7.0,6.0,4.0,7.0,6.0,6.0,3.0,1.0,6.0,8.0,8.0,6.0,6.0
2020-06-10,North America,US,Georgia,2.0,5.0,5.0,5.0,8.0,6.0,6.0,6.0,6.0,7.0,5.0,6.0,7.0,5.0,7.0,5.0,4.0,5.0,6.0,6.0,5.0,7.0,7.0,6.0,6.0,6.0,7.0,5.0,4.0,6.0,2.0,7.0,4.0,4.0,6.0,6.0,5.0,1.0,6.0,6.0,7.0,2.0,6.0,5.0,23.0,6.0,8.0,6.0,4.0,7.0,5.0,7.0,5.0,6.0,7.0,3.0,6.0,5.0,7.0,6.0,7.0,5.0,6.0,6.0,7.0,6.0,4.0,7.0,25.0,3.0,6.0,6.0,6.0,3.0,6.0,7.0,4.0,6.0,6.0,6.0,7.0,7.0,24.0,3.0,6.0,6.0,2.0,7.0,5.0,3.0,6.0,5.0,4.0,4.0,2.0,7.0,7.0,7.0,6.0,6.0
2020-06-11,North America,US,Georgia,2.0,4.0,5.0,5.0,7.0,5.0,6.0,6.0,5.0,7.0,4.0,6.0,6.0,4.0,6.0,5.0,3.0,5.0,6.0,6.0,5.0,5.0,6.0,5.0,6.0,5.0,6.0,6.0,3.0,6.0,2.0,6.0,3.0,5.0,5.0,6.0,4.0,2.0,6.0,5.0,6.0,2.0,6.0,5.0,22.0,7.0,7.0,6.0,3.0,5.0,5.0,5.0,6.0,5.0,6.0,2.0,6.0,5.0,7.0,6.0,7.0,5.0,7.0,5.0,6.0,5.0,3.0,6.0,23.0,2.0,6.0,6.0,6.0,3.0,5.0,5.0,3.0,6.0,6.0,5.0,7.0,6.0,23.0,2.0,5.0,5.0,3.0,6.0,6.0,4.0,5.0,6.0,5.0,3.0,1.0,6.0,7.0,7.0,5.0,5.0
2020-06-12,North America,US,Georgia,2.0,4.0,5.0,4.0,6.0,5.0,5.0,5.0,5.0,6.0,4.0,5.0,6.0,5.0,7.0,4.0,4.0,4.0,5.0,6.0,5.0,6.0,7.0,5.0,5.0,6.0,6.0,4.0,3.0,5.0,2.0,6.0,4.0,4.0,5.0,5.0,3.0,1.0,5.0,5.0,6.0,2.0,6.0,4.0,22.0,5.0,6.0,5.0,3.0,6.0,4.0,6.0,4.0,5.0,6.0,2.0,5.0,4.0,6.0,6.0,6.0,4.0,5.0,5.0,5.0,5.0,3.0,6.0,23.0,3.0,5.0,5.0,6.0,2.0,5.0,6.0,3.0,5.0,6.0,5.0,6.0,6.0,23.0,2.0,4.0,6.0,2.0,6.0,4.0,3.0,5.0,5.0,4.0,3.0,1.0,5.0,7.0,6.0,5.0,5.0
2020-06-13,North America,US,Georgia,2.0,4.0,4.0,5.0,6.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,3.0,6.0,4.0,3.0,4.0,5.0,5.0,4.0,5.0,6.0,5.0,5.0,4.0,6.0,5.0,3.0,5.0,2.0,6.0,3.0,4.0,5.0,5.0,4.0,1.0,5.0,5.0,6.0,2.0,6.0,5.0,21.0,6.0,7.0,5.0,3.0,5.0,4.0,5.0,5.0,4.0,6.0,2.0,5.0,5.0,6.0,5.0,6.0,4.0,6.0,4.0,5.0,4.0,3.0,5.0,22.0,2.0,5.0,5.0,5.0,3.0,4.0,5.0,3.0,5.0,5.0,5.0,6.0,5.0,22.0,2.0,4.0,5.0,2.0,5.0,5.0,3.0,5.0,4.0,4.0,3.0,1.0,5.0,6.0,6.0,5.0,5.0
2020-06-14,North America,US,Georgia,1.0,4.0,4.0,3.0,6.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,4.0,5.0,4.0,3.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,3.0,4.0,1.0,5.0,3.0,4.0,5.0,5.0,3.0,1.0,4.0,5.0,5.0,2.0,5.0,3.0,20.0,5.0,5.0,5.0,3.0,4.0,4.0,5.0,4.0,4.0,5.0,1.0,5.0,4.0,5.0,5.0,6.0,4.0,5.0,5.0,5.0,4.0,3.0,5.0,21.0,2.0,5.0,4.0,4.0,2.0,5.0,5.0,2.0,5.0,5.0,5.0,6.0,5.0,21.0,2.0,4.0,4.0,1.0,5.0,4.0,3.0,5.0,4.0,4.0,2.0,1.0,5.0,6.0,6.0,4.0,4.0
2020-06-15,North America,US,Georgia,2.0,3.0,3.0,4.0,6.0,4.0,4.0,4.0,3.0,5.0,3.0,5.0,5.0,3.0,6.0,4.0,2.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,2.0,5.0,2.0,5.0,3.0,3.0,4.0,5.0,3.0,1.0,5.0,4.0,5.0,1.0,5.0,4.0,19.0,4.0,6.0,4.0,2.0,5.0,4.0,5.0,4.0,4.0,5.0,2.0,5.0,3.0,5.0,5.0,5.0,3.0,5.0,4.0,4.0,4.0,2.0,5.0,20.0,2.0,4.0,4.0,5.0,2.0,4.0,5.0,3.0,4.0,4.0,4.0,5.0,5.0,20.0,2.0,4.0,5.0,2.0,5.0,4.0,2.0,4.0,4.0,3.0,2.0,0.0,5.0,5.0,5.0,4.0,4.0
